temperature,humidity,wind_speed,wind_direction,cloud_cover,pressure,visibility,precipitation,uv_index,dew_point,weather
32.9,39.3,4.3,349.4,21.1,1020.9,15.6,0.1,7.1,7.7,Sunny
7.5,93.6,1.9,57.4,75.4,1013.2,1.3,0.8,2.4,3.8,Foggy
13.4,90.6,2.3,345.3,70.7,1011.7,2.0,0.0,2.8,12.1,Foggy
14.4,90.7,14.8,142.6,100.0,1013.4,8.5,4.2,1.4,10.3,Rainy
34.3,34.0,2.4,274.5,5.7,1023.3,18.5,0.0,8.3,19.9,Sunny
40.5,40.8,13.6,55.3,11.2,1018.6,18.9,0.0,10.2,1.4,Sunny
12.5,86.4,19.4,187.7,85.3,1002.2,6.6,10.6,2.5,12.1,Rainy
19.2,89.9,36.5,119.9,91.8,1001.5,5.2,5.8,1.3,18.5,Thunderstorm
8.5,87.8,1.7,244.0,53.7,1006.1,2.5,0.4,0.9,8.4,Foggy
25.2,56.1,20.8,20.1,46.9,1022.4,8.1,1.3,5.8,16.8,Partly Cloudy
28.7,45.4,7.7,141.0,3.5,1020.3,18.3,0.0,6.9,5.6,Sunny
10.0,85.8,3.8,135.1,46.9,1018.0,2.7,0.0,2.0,8.3,Foggy
10.8,94.7,4.9,69.3,71.2,1009.9,2.8,0.0,0.0,4.2,Foggy
16.1,60.7,19.4,316.0,84.2,1017.2,11.4,2.9,2.9,14.0,Cloudy
32.1,42.1,15.9,96.7,0.0,1022.9,17.4,0.0,9.0,16.7,Sunny
19.5,97.9,22.4,154.7,100.0,989.5,4.1,16.2,1.8,15.3,Thunderstorm
12.0,81.7,14.5,95.3,86.3,1008.5,4.5,7.0,2.6,12.4,Rainy
23.3,48.6,14.8,317.4,31.3,1006.7,9.5,1.2,2.8,2.6,Partly Cloudy
14.5,97.7,65.7,315.1,91.3,1007.2,1.3,10.6,1.4,16.1,Thunderstorm
38.3,37.6,3.5,45.1,0.0,1020.1,14.4,0.0,7.9,8.1,Sunny
30.5,93.7,45.6,256.8,93.3,1001.3,3.0,2.8,0.2,18.6,Thunderstorm
20.6,82.8,26.0,55.6,92.2,1009.0,5.3,9.0,2.2,13.4,Rainy
28.4,24.3,2.7,40.0,13.8,1016.3,10.1,0.2,10.5,9.4,Sunny
24.3,46.7,7.3,30.1,3.6,1005.8,12.7,0.0,11.8,12.9,Sunny
18.0,82.4,7.6,226.1,100.0,990.2,3.0,18.3,2.0,19.5,Thunderstorm
21.3,39.0,10.9,288.3,50.8,1015.9,9.6,1.2,8.4,11.2,Partly Cloudy
16.8,33.5,14.2,335.9,77.0,1028.2,9.4,4.1,4.0,9.6,Cloudy
13.7,85.6,3.7,93.9,92.2,1020.2,2.6,0.0,1.8,3.3,Foggy
35.4,26.4,9.6,225.6,12.0,1014.0,20.5,0.1,6.1,10.4,Sunny
24.1,69.8,5.2,301.2,45.4,1011.0,13.6,0.5,7.4,8.4,Partly Cloudy
27.2,66.6,13.8,95.6,49.7,1017.1,12.5,0.0,4.4,13.7,Partly Cloudy
14.4,84.7,5.8,127.9,82.5,1016.9,1.9,0.0,3.6,14.0,Foggy
19.7,85.2,35.1,332.1,100.0,990.8,4.7,4.9,4.1,11.4,Rainy
23.9,64.2,15.1,172.8,85.9,998.4,2.8,1.2,2.5,9.7,Rainy
31.4,86.8,42.1,309.1,97.6,992.8,6.8,7.7,0.0,14.9,Thunderstorm
19.0,49.3,27.5,276.7,88.8,1009.4,8.5,0.5,5.1,12.7,Cloudy
11.5,96.4,25.1,158.9,76.7,999.9,3.6,8.9,2.4,17.3,Rainy
12.2,48.4,12.5,95.8,58.3,1008.3,8.5,4.1,3.9,15.1,Cloudy
12.3,88.5,5.1,358.5,70.3,1013.9,1.4,0.2,2.1,7.3,Foggy
11.9,90.7,33.2,113.5,98.3,1005.1,7.5,11.4,0.8,12.2,Rainy
21.9,60.6,11.2,69.9,53.6,1011.3,8.6,0.9,5.5,16.1,Partly Cloudy
16.2,87.5,20.7,245.4,89.9,1001.4,10.4,10.9,1.0,8.5,Rainy
11.3,85.0,16.8,109.0,85.7,1018.9,3.6,0.5,2.4,17.9,Cloudy
13.6,78.0,23.3,125.5,85.3,1017.1,6.4,9.7,2.0,10.1,Rainy
22.5,36.2,16.9,333.6,44.0,1011.6,12.0,1.0,6.0,17.6,Partly Cloudy
18.6,58.2,26.9,164.2,92.4,1011.1,9.2,3.4,2.0,18.3,Cloudy
31.7,25.7,8.5,109.9,4.8,1023.1,18.8,0.0,7.7,5.2,Sunny
20.1,83.7,47.5,117.0,98.3,989.0,0.7,11.2,2.0,16.3,Thunderstorm
12.5,96.3,5.6,150.1,85.2,1020.9,1.1,0.3,2.2,13.7,Foggy
26.3,31.8,18.7,55.8,36.3,1011.8,13.5,2.6,5.3,17.6,Partly Cloudy
15.3,83.6,22.9,137.8,96.4,1012.5,1.9,1.4,3.3,12.3,Cloudy
25.7,56.9,5.7,183.1,43.6,1016.0,11.7,0.0,3.8,16.9,Partly Cloudy
35.2,25.2,11.1,140.6,0.0,1018.0,13.2,0.0,4.7,10.5,Sunny
21.5,69.1,20.2,67.8,68.3,1016.0,15.4,5.0,3.8,11.6,Cloudy
20.8,53.9,13.6,55.6,68.1,1010.9,9.8,2.5,2.0,7.7,Cloudy
20.4,69.3,12.1,222.7,67.2,1016.4,8.3,0.0,2.2,11.8,Cloudy
20.3,59.6,18.4,268.1,20.6,1027.5,14.9,1.9,5.5,6.2,Partly Cloudy
25.5,96.7,55.1,209.2,100.0,997.3,3.0,0.0,1.6,17.8,Thunderstorm
26.8,32.7,11.8,303.1,5.8,1019.6,14.5,0.0,6.8,6.0,Sunny
12.9,90.9,23.2,308.4,86.8,1016.8,2.6,6.6,1.6,12.0,Rainy
10.1,74.7,21.5,147.6,100.0,1005.3,7.2,11.1,1.9,9.6,Rainy
7.9,93.0,4.8,338.0,66.4,1017.1,0.9,0.9,2.6,8.3,Foggy
27.9,53.8,23.0,86.3,52.0,1019.4,14.3,0.0,6.0,8.0,Partly Cloudy
19.4,78.3,40.7,272.1,89.2,1004.4,6.1,10.5,1.8,14.5,Rainy
22.8,82.9,39.0,154.8,92.1,992.0,1.9,21.8,1.4,27.1,Thunderstorm
32.9,76.5,60.3,32.3,100.0,997.3,4.3,0.0,1.3,21.4,Thunderstorm
18.9,92.6,74.7,89.6,94.7,995.3,5.7,12.8,1.0,15.0,Thunderstorm
18.3,62.1,18.4,220.4,82.7,999.0,9.9,0.9,4.3,12.2,Cloudy
15.4,87.1,50.5,308.5,96.8,1001.0,5.7,16.2,1.4,17.0,Thunderstorm
25.8,52.7,12.8,174.0,65.5,1010.6,7.0,2.8,3.8,20.6,Cloudy
24.1,34.5,9.6,85.6,4.6,1023.9,19.5,0.0,8.1,14.9,Sunny
18.3,46.0,16.8,139.8,73.6,1004.8,10.1,3.2,4.2,14.5,Cloudy
15.0,84.7,17.3,188.6,84.7,1008.9,4.6,4.6,2.5,15.1,Rainy
16.1,59.4,18.3,193.5,99.4,1005.3,6.6,1.8,4.5,15.2,Cloudy
15.3,85.6,51.6,70.6,93.7,994.1,5.1,20.0,1.8,16.4,Thunderstorm
29.9,25.7,6.7,320.1,23.4,1012.8,15.2,1.2,10.0,11.6,Sunny
24.8,87.5,34.4,326.8,93.4,1003.8,2.4,8.6,1.1,17.1,Thunderstorm
35.2,33.4,9.5,107.0,2.5,1016.5,14.0,-0.0,7.9,12.6,Sunny
28.4,46.2,14.1,196.8,12.3,1028.0,13.1,0.0,7.6,11.9,Sunny
13.5,88.3,6.8,1.8,75.7,1008.9,3.1,0.4,0.8,14.5,Foggy
13.9,91.9,31.2,209.4,89.9,997.2,4.5,11.6,1.4,13.9,Thunderstorm
18.3,57.8,23.8,231.9,75.0,1009.8,7.5,3.2,1.8,9.2,Cloudy
29.2,41.4,15.3,158.4,12.6,1019.7,17.8,0.0,10.4,5.9,Sunny
22.2,77.5,14.1,111.9,65.1,1015.3,6.7,3.1,3.6,13.1,Cloudy
18.5,69.9,21.8,22.2,92.9,1016.1,5.9,5.3,1.9,11.0,Rainy
15.8,88.9,21.5,203.7,95.3,1009.7,4.0,13.4,4.1,8.0,Rainy
29.4,81.6,50.1,200.1,98.3,1004.5,1.4,4.9,1.7,25.8,Thunderstorm
26.9,85.0,59.7,37.1,91.6,1009.1,5.5,15.3,1.3,24.1,Thunderstorm
32.0,30.4,17.3,277.8,38.0,1018.7,12.9,0.4,4.1,17.2,Partly Cloudy
14.1,65.0,13.4,112.0,87.8,1009.3,9.9,2.9,4.2,10.7,Cloudy
8.9,88.8,6.0,89.7,77.1,1016.4,1.8,0.7,2.0,7.0,Foggy
15.7,84.4,56.2,77.0,100.0,992.7,2.1,11.9,1.8,18.1,Thunderstorm
24.7,39.8,11.8,15.0,17.7,1021.2,17.8,0.0,6.2,7.6,Sunny
27.2,36.8,14.9,160.7,50.8,1014.6,8.1,0.5,3.5,15.2,Partly Cloudy
28.3,38.9,17.3,319.6,48.9,1012.0,12.8,0.0,4.6,16.1,Partly Cloudy
19.5,73.5,23.1,297.0,92.1,1009.6,6.4,12.9,2.2,7.6,Rainy
10.1,77.9,36.4,120.5,94.3,996.6,8.1,5.8,1.6,9.7,Rainy
24.1,46.6,18.1,42.2,49.8,1015.9,10.1,2.3,5.3,5.4,Partly Cloudy
11.2,95.0,8.5,175.1,74.9,1010.7,1.5,0.7,2.7,2.5,Foggy
19.4,89.2,25.1,242.3,82.3,1002.5,8.6,6.7,1.1,16.7,Rainy
23.3,42.2,7.7,146.2,37.1,1013.7,12.2,0.0,6.3,20.9,Partly Cloudy
19.0,48.2,14.8,125.0,48.2,1011.5,9.4,0.3,4.2,8.2,Partly Cloudy
13.1,80.8,19.4,185.0,84.0,1000.4,4.7,6.4,3.0,12.3,Rainy
18.5,91.7,30.7,143.7,92.7,995.9,2.8,5.4,0.9,18.2,Thunderstorm
25.3,31.8,8.5,325.0,21.7,1018.0,14.5,0.0,7.6,13.1,Sunny
20.2,100.0,46.4,150.8,100.0,977.2,6.1,15.4,1.4,17.7,Thunderstorm
24.5,84.7,38.9,180.2,97.5,1003.4,4.7,17.1,2.7,17.5,Thunderstorm
29.0,37.1,2.5,346.4,7.9,1017.2,14.2,0.0,7.4,8.4,Sunny
29.2,70.0,67.6,131.4,91.4,991.5,4.6,13.0,0.7,29.4,Thunderstorm
13.1,92.2,5.6,190.8,85.9,1015.6,1.0,0.3,2.8,6.2,Foggy
17.4,78.6,14.6,181.9,61.6,1007.2,8.0,4.2,4.6,11.4,Cloudy
19.4,82.9,15.0,296.6,85.8,1010.5,6.6,9.2,2.7,4.6,Rainy
11.4,62.9,10.8,313.5,98.9,1002.6,6.9,10.4,2.9,10.6,Rainy
23.5,78.8,53.3,209.7,96.8,1005.2,3.1,3.0,2.4,13.3,Thunderstorm
13.3,77.1,10.7,169.1,62.8,1008.8,2.5,4.2,2.9,5.9,Cloudy
21.2,87.3,38.8,91.2,94.4,1005.1,2.0,6.3,1.5,19.9,Thunderstorm
36.3,6.9,4.9,22.3,26.1,1019.9,15.5,0.8,9.2,14.9,Sunny
17.5,46.0,16.8,210.3,30.5,1018.6,12.2,0.4,4.7,16.6,Partly Cloudy
15.9,50.1,17.2,77.9,64.7,1006.8,5.0,3.7,1.5,18.4,Cloudy
15.8,54.9,20.0,256.5,100.0,1020.3,7.9,5.7,2.4,13.2,Cloudy
26.1,74.7,29.2,281.4,100.0,989.6,3.5,6.8,1.8,29.2,Thunderstorm
21.5,71.1,59.6,355.4,100.0,998.8,4.2,2.1,2.2,15.5,Thunderstorm
22.5,35.0,16.1,75.5,33.0,1018.7,11.7,0.5,4.5,19.0,Partly Cloudy
17.6,73.6,33.9,207.0,100.0,1001.9,3.4,18.3,1.3,13.9,Rainy
11.6,82.7,32.2,232.3,77.5,992.9,4.8,0.9,0.7,13.1,Rainy
13.9,72.6,16.3,99.5,83.7,1011.3,7.4,2.5,2.2,9.9,Cloudy
22.8,65.5,16.1,301.0,26.4,1011.2,10.9,2.0,4.5,15.2,Partly Cloudy
9.8,88.4,2.5,327.3,65.1,1018.8,2.2,0.2,2.9,9.6,Foggy
28.8,90.6,25.1,114.7,100.0,1003.6,2.0,5.0,2.2,19.0,Thunderstorm
21.9,70.4,12.9,317.9,67.3,1020.2,5.2,1.8,3.5,10.4,Cloudy
24.5,80.4,51.3,239.9,91.6,1007.1,4.2,16.8,2.2,22.3,Thunderstorm
23.2,55.7,14.9,238.3,20.6,1019.8,8.2,1.3,6.1,14.2,Partly Cloudy
13.3,77.0,52.2,190.1,83.8,998.5,3.2,7.8,1.3,27.8,Thunderstorm
15.7,70.4,28.5,204.2,81.3,1003.8,8.8,3.0,1.9,8.1,Rainy
13.8,78.6,8.1,164.1,86.2,994.3,6.0,6.3,1.2,16.2,Rainy
15.2,56.6,17.8,11.9,65.1,1011.1,6.4,1.6,2.5,11.6,Cloudy
15.1,72.0,32.7,15.7,100.0,1007.2,6.0,6.9,2.3,14.6,Rainy
20.6,77.0,28.5,181.8,78.9,997.3,7.0,11.8,3.5,11.4,Rainy
23.5,35.4,10.9,247.7,13.2,1022.3,17.9,0.2,9.2,15.0,Sunny
26.8,41.1,10.0,339.2,6.3,1022.1,11.8,0.1,8.0,15.0,Sunny
18.6,79.4,82.2,350.1,100.0,1001.4,9.9,17.0,2.5,21.5,Thunderstorm
12.4,61.2,20.5,116.6,71.1,1020.4,5.6,3.0,1.0,7.9,Cloudy
22.8,80.1,33.1,314.3,96.8,982.2,4.3,12.1,0.3,11.5,Thunderstorm
18.3,76.7,30.7,300.4,80.1,1000.7,5.7,6.2,3.1,12.6,Rainy
30.6,42.2,12.6,52.3,39.1,1008.5,12.7,1.2,3.2,14.9,Partly Cloudy
17.1,52.4,17.4,1.5,64.8,1021.1,6.3,2.3,1.7,6.8,Cloudy
16.7,72.6,7.8,128.3,66.3,1000.1,2.0,1.3,3.7,8.8,Cloudy
25.6,93.3,66.5,91.4,98.3,1003.8,0.1,26.9,1.1,18.5,Thunderstorm
14.2,93.1,5.0,8.1,78.9,1010.8,2.6,1.6,0.6,12.3,Foggy
26.4,45.0,10.1,78.4,13.5,1021.6,17.3,0.9,6.1,10.8,Sunny
32.2,31.9,11.5,348.0,21.6,1018.0,16.2,0.3,7.0,10.0,Sunny
21.9,48.5,10.2,26.0,37.0,1020.1,9.8,1.6,7.1,14.0,Partly Cloudy
13.9,87.2,4.3,272.0,62.3,1011.9,1.7,1.2,2.8,11.4,Foggy
22.1,47.7,6.5,211.7,10.8,1013.6,13.6,-0.0,8.0,15.2,Sunny
24.3,58.2,12.4,340.3,36.8,1019.6,10.0,2.3,4.5,17.9,Partly Cloudy
25.3,27.4,9.7,279.9,13.5,1020.0,17.1,0.7,8.7,10.7,Sunny
19.4,93.7,63.9,335.2,89.2,988.2,4.2,13.0,2.2,14.3,Thunderstorm
17.4,84.8,34.4,65.2,100.0,992.7,5.6,11.1,3.4,13.9,Rainy
9.0,55.8,20.8,2.4,63.3,996.4,8.7,3.5,4.9,12.4,Cloudy
16.3,72.1,24.4,36.0,84.8,996.0,5.6,9.9,2.3,13.6,Rainy
12.0,94.1,22.0,103.6,72.3,1011.1,8.0,4.3,1.4,15.2,Rainy
18.7,93.9,21.7,197.4,82.4,1003.7,6.8,11.9,0.3,12.3,Rainy
28.7,55.8,23.5,116.9,37.8,1009.3,14.1,1.8,4.9,15.5,Partly Cloudy
22.8,71.5,13.1,279.3,56.0,1019.3,5.4,1.7,3.8,16.6,Cloudy
18.8,55.0,12.7,25.9,89.7,1003.3,7.7,1.7,2.8,10.2,Cloudy
13.5,88.5,1.6,342.6,52.0,1005.2,2.2,1.4,0.0,0.9,Foggy
18.1,82.2,29.9,262.4,100.0,1021.0,4.4,20.8,3.5,11.3,Rainy
8.9,72.4,61.7,352.5,93.7,987.2,2.1,13.0,2.7,15.6,Thunderstorm
12.9,73.5,23.9,59.4,94.5,991.6,3.9,12.4,1.5,14.9,Rainy
22.4,35.6,10.3,271.9,11.2,1023.0,18.7,0.4,8.6,4.6,Sunny
22.2,68.4,40.3,53.6,87.1,991.2,1.6,12.7,1.1,18.5,Thunderstorm
21.0,82.5,52.4,290.6,93.4,996.8,3.7,5.9,1.4,22.9,Thunderstorm
9.7,98.5,2.9,124.4,52.3,1006.1,1.3,1.0,2.5,8.2,Foggy
28.8,26.5,8.2,154.8,2.0,1009.7,12.3,0.0,10.6,16.2,Sunny
26.8,28.6,24.7,62.4,34.0,1005.5,13.8,0.3,4.6,13.1,Partly Cloudy
6.2,91.0,4.5,333.2,75.3,1005.5,2.3,0.3,3.1,11.4,Foggy
36.6,37.5,13.7,308.0,7.3,1023.4,16.1,0.1,7.0,19.9,Sunny
16.1,52.9,9.4,135.2,85.2,1006.4,1.6,3.6,3.7,13.6,Cloudy
34.5,30.6,10.4,75.9,5.8,1013.1,15.6,0.1,9.2,9.3,Sunny
13.7,76.6,56.4,140.9,85.8,988.0,3.2,25.8,1.1,21.4,Thunderstorm
13.3,88.4,8.2,90.5,89.1,1002.0,7.8,7.7,2.0,14.7,Rainy
17.3,78.9,40.2,301.1,90.2,1007.8,3.9,16.9,1.2,24.3,Thunderstorm
17.5,74.2,68.8,353.9,95.1,996.0,3.1,8.5,1.8,14.6,Thunderstorm
11.1,92.2,5.9,47.0,67.0,1016.8,0.6,0.1,1.2,13.6,Foggy
17.4,71.0,25.4,261.5,96.0,1006.8,10.5,0.0,3.9,13.2,Cloudy
9.8,79.2,27.0,45.8,96.6,1010.9,4.4,10.9,2.9,13.3,Rainy
19.5,62.6,21.0,29.7,66.0,1026.5,9.0,4.6,2.0,12.7,Cloudy
11.5,83.7,4.7,215.6,85.3,1015.4,2.4,1.1,3.5,11.2,Foggy
20.1,74.5,27.8,313.1,87.0,1012.4,6.9,2.6,5.1,13.6,Cloudy
11.5,65.6,21.5,347.5,82.2,1007.5,7.1,10.6,3.1,19.0,Rainy
28.7,51.1,23.8,266.7,28.9,1015.3,14.6,0.3,3.4,14.1,Partly Cloudy
27.2,52.6,16.7,168.8,16.2,1016.4,10.8,1.8,5.1,11.9,Partly Cloudy
25.9,77.6,43.2,255.1,100.0,987.0,2.8,14.3,1.9,25.2,Thunderstorm
15.8,72.7,14.6,152.7,71.2,1003.6,9.4,1.1,1.6,8.7,Cloudy
35.0,41.4,8.2,137.9,8.1,1020.6,13.0,0.0,10.1,14.5,Sunny
28.4,50.7,21.2,246.2,30.9,1016.0,5.7,0.0,5.6,11.4,Partly Cloudy
5.9,97.9,7.0,300.9,76.2,1008.1,2.1,0.9,1.3,10.1,Foggy
25.2,41.2,8.2,356.5,46.9,1015.8,10.1,1.5,4.5,13.2,Partly Cloudy
25.0,27.0,9.4,357.1,5.2,1016.4,18.4,0.4,9.1,9.6,Sunny
7.4,99.7,4.6,76.6,94.3,1019.8,1.9,0.5,0.7,10.6,Foggy
29.0,69.9,19.4,170.1,46.5,1016.5,9.0,2.5,3.8,11.7,Partly Cloudy
18.8,65.2,20.9,98.5,60.2,1007.9,7.7,3.6,3.8,11.7,Cloudy
24.5,76.7,29.6,258.1,85.8,996.2,2.5,15.9,0.8,19.7,Thunderstorm
28.6,17.1,9.5,101.3,12.5,1016.1,11.6,0.0,7.5,8.3,Sunny
25.3,89.6,59.3,120.3,93.9,992.7,5.1,15.2,2.1,10.0,Thunderstorm
27.3,42.0,18.6,268.1,16.2,1017.9,13.6,0.4,7.0,9.9,Sunny
24.1,55.8,7.7,313.2,12.4,1016.3,8.9,1.5,5.5,12.7,Partly Cloudy
22.5,59.1,29.4,276.1,26.6,1015.9,12.7,0.0,6.3,12.0,Partly Cloudy
15.1,88.5,18.3,76.0,99.5,1004.9,5.7,10.0,2.1,11.5,Rainy
14.0,70.2,21.7,44.5,100.0,987.6,0.1,23.9,1.0,17.1,Thunderstorm
25.9,47.1,17.2,333.7,18.2,1023.7,10.0,0.5,3.1,18.1,Partly Cloudy
6.8,90.0,2.1,332.0,80.9,1006.3,1.8,0.7,1.1,4.8,Foggy
23.1,44.3,9.2,56.9,0.8,1013.2,15.1,0.6,7.2,8.2,Sunny
16.5,79.2,49.1,263.1,87.8,991.5,1.6,21.8,2.2,16.0,Thunderstorm
23.7,45.2,4.2,72.6,6.1,1016.8,13.2,0.0,9.3,18.2,Sunny
21.5,82.3,41.9,346.4,93.8,997.1,0.6,13.5,2.2,12.9,Thunderstorm
10.3,98.9,2.4,143.4,60.8,1009.4,2.9,0.9,1.4,6.0,Foggy
23.4,91.0,19.9,133.8,95.6,1007.4,7.7,10.6,2.6,15.9,Thunderstorm
20.3,77.3,17.2,159.9,66.2,1010.7,9.3,1.2,2.6,12.3,Cloudy
20.7,65.9,15.8,353.3,56.2,1013.3,6.1,2.5,2.7,14.4,Cloudy
15.0,73.9,28.9,114.3,93.4,994.8,5.1,12.5,1.4,14.2,Rainy
37.6,52.9,13.2,22.1,17.4,1010.8,9.6,-0.0,10.7,10.6,Sunny
14.1,81.8,34.0,187.3,85.4,1003.8,6.8,14.0,1.9,14.2,Rainy
11.2,83.8,5.6,17.1,81.7,1009.9,2.6,0.4,1.0,4.5,Foggy
35.6,29.9,3.9,236.2,15.5,1014.6,18.2,0.0,5.6,11.9,Sunny
28.6,46.6,12.4,89.1,15.3,1018.0,9.8,0.0,7.7,14.1,Sunny
21.5,97.8,38.9,350.4,93.9,992.3,0.0,13.3,0.0,15.1,Thunderstorm
17.1,88.5,39.9,319.7,100.0,990.6,0.1,23.0,1.5,17.2,Thunderstorm
21.5,86.5,64.0,115.4,86.1,1003.7,3.1,20.1,2.1,15.5,Thunderstorm
20.3,69.6,26.5,213.8,83.8,1016.3,8.1,3.0,3.4,13.5,Cloudy
25.7,34.0,8.9,115.8,22.1,1019.9,17.1,0.2,8.2,9.9,Sunny
14.7,83.1,13.0,79.3,100.0,1007.7,6.3,4.7,1.7,10.6,Rainy
23.2,79.4,38.9,348.8,93.2,996.8,4.3,18.8,1.8,16.3,Thunderstorm
23.1,88.1,33.2,132.7,98.0,1004.8,6.5,12.6,1.8,21.8,Thunderstorm
22.8,26.4,6.8,216.2,11.8,1011.4,12.2,0.3,6.5,17.2,Sunny
25.9,81.8,29.4,337.7,100.0,1007.6,4.6,13.5,0.1,19.8,Thunderstorm
6.5,96.9,3.9,69.6,62.5,1003.2,2.9,1.0,2.1,2.7,Foggy
28.5,40.3,8.3,17.3,13.3,1021.9,12.4,0.0,10.2,17.8,Sunny
29.7,55.1,25.8,330.1,65.7,1012.2,15.5,0.6,4.8,17.0,Partly Cloudy
27.3,49.3,19.0,36.2,22.3,1006.3,9.3,1.0,4.7,9.3,Partly Cloudy
14.8,74.4,29.2,194.8,73.0,1004.5,11.5,-0.0,3.3,13.9,Cloudy
11.5,85.4,4.6,121.5,74.5,1013.2,2.0,1.7,1.0,10.2,Foggy
22.8,45.3,10.8,36.6,37.1,1014.2,16.8,0.3,7.8,16.2,Partly Cloudy
21.6,71.8,13.1,204.9,64.6,1004.9,10.6,0.0,2.1,16.2,Cloudy
21.3,49.3,9.1,12.7,71.4,1013.8,7.4,0.9,7.5,18.2,Partly Cloudy
31.3,35.8,15.8,91.1,46.2,1000.9,9.1,2.6,9.2,17.6,Partly Cloudy
28.3,18.0,10.8,156.5,18.9,1021.9,16.9,0.4,6.9,11.8,Sunny
10.2,80.1,1.2,69.5,68.9,1007.9,3.9,1.1,1.9,10.3,Foggy
21.1,65.2,27.9,306.5,99.9,1007.8,5.5,13.1,1.5,8.0,Rainy
16.2,77.2,22.3,344.7,86.0,1007.0,8.0,5.8,2.3,8.3,Rainy
10.4,83.6,22.3,28.1,91.8,1003.7,6.4,1.8,1.8,5.2,Rainy
26.4,85.8,42.3,123.5,86.8,990.4,1.0,15.2,1.1,20.5,Thunderstorm
32.0,44.6,10.5,288.0,0.0,1017.3,15.7,0.0,9.2,13.8,Sunny
19.2,73.2,30.7,51.7,87.1,1010.3,11.3,5.5,0.0,6.3,Rainy
9.4,89.0,5.4,215.1,75.5,1016.5,2.6,0.5,1.2,11.5,Foggy
26.9,52.8,9.2,145.2,40.0,1013.3,10.9,0.6,5.4,14.3,Partly Cloudy
18.9,60.2,19.3,274.1,63.0,1020.4,12.5,2.6,3.8,16.7,Cloudy
9.9,89.9,2.4,123.3,85.3,1008.9,0.0,0.5,3.7,8.8,Foggy
36.1,43.4,18.3,22.1,12.5,1015.3,17.1,-0.0,10.2,9.3,Sunny
12.4,79.2,23.0,252.9,100.0,1007.6,3.5,10.2,1.2,14.7,Rainy
8.8,71.3,22.6,38.5,100.0,999.7,7.3,11.6,1.5,9.7,Rainy
11.5,89.4,6.0,231.9,100.0,1012.6,1.1,0.9,0.0,7.8,Foggy
6.7,77.0,24.0,92.3,100.0,988.3,8.5,6.9,2.0,14.6,Rainy
14.8,68.7,25.1,22.4,80.5,1006.2,7.0,3.3,2.3,16.7,Cloudy
13.6,83.0,12.4,253.9,79.3,1015.7,4.4,0.5,3.6,9.1,Cloudy
24.2,54.1,24.1,329.9,23.9,1015.6,14.3,0.0,3.6,9.6,Partly Cloudy
27.6,29.7,11.5,56.5,14.7,1012.5,12.6,1.0,9.9,5.8,Sunny
19.8,57.4,14.7,316.4,77.1,1018.7,6.0,2.4,2.8,8.8,Cloudy
23.6,64.6,18.4,120.1,26.2,1014.3,11.3,1.2,3.6,14.5,Partly Cloudy
24.8,78.0,50.2,4.9,95.2,1004.4,3.7,21.6,2.9,15.9,Thunderstorm
12.0,82.2,28.1,42.2,90.3,1010.2,4.4,10.6,0.0,13.7,Rainy
25.8,27.1,16.7,290.5,38.5,1012.3,15.5,1.6,7.1,8.1,Partly Cloudy
11.1,84.3,27.2,245.9,100.0,992.8,6.7,3.3,1.5,12.0,Rainy
22.5,42.1,17.9,29.5,48.5,1005.5,11.4,1.3,5.2,19.4,Partly Cloudy
27.9,49.2,12.7,183.9,21.0,1014.8,17.4,0.8,6.5,8.3,Partly Cloudy
32.7,44.3,10.4,156.2,21.1,1022.1,15.7,1.1,10.1,16.0,Sunny
18.2,52.7,17.0,116.4,53.3,1015.3,11.1,1.4,5.4,11.6,Partly Cloudy
22.6,92.8,39.9,193.5,90.2,999.0,6.2,23.7,2.4,19.2,Thunderstorm
19.7,70.6,21.7,79.6,75.5,1010.1,11.0,2.8,3.3,11.5,Cloudy
29.7,83.9,28.8,228.9,96.4,994.4,6.0,20.7,2.1,21.4,Thunderstorm
10.9,75.7,4.2,36.7,52.1,1011.9,1.7,1.2,4.0,8.8,Foggy
28.5,39.9,10.8,95.3,4.7,1015.6,18.0,0.0,9.5,10.7,Sunny
30.4,35.2,16.1,0.2,51.4,1011.1,14.9,1.2,3.9,17.7,Partly Cloudy
21.1,43.4,16.9,27.7,47.9,1016.8,8.3,2.2,4.8,15.7,Partly Cloudy
22.5,79.0,57.9,295.0,93.5,997.6,1.3,17.1,2.6,17.4,Thunderstorm
24.3,57.5,23.2,6.9,49.9,1017.5,19.6,0.3,5.2,12.6,Partly Cloudy
34.5,39.4,12.3,291.1,9.3,1019.1,17.8,0.0,7.6,16.1,Sunny
11.4,91.4,37.0,32.3,79.5,1005.8,5.8,10.6,1.1,11.5,Rainy
24.5,47.9,18.1,227.1,41.7,1017.0,11.9,2.8,4.9,19.6,Partly Cloudy
18.7,96.1,88.2,223.1,97.6,1003.4,6.2,19.9,1.7,15.9,Thunderstorm
27.4,26.2,21.3,306.2,7.6,1019.6,16.4,0.0,6.7,14.8,Sunny
16.1,65.8,19.1,179.2,60.7,1017.8,4.9,3.9,2.3,14.6,Cloudy
13.4,87.2,6.3,87.3,81.1,1014.5,0.7,0.0,2.5,13.1,Foggy
20.9,84.5,62.2,343.7,100.0,1003.4,3.7,9.4,2.3,20.3,Thunderstorm
10.0,99.4,5.2,284.3,55.1,1020.1,1.8,0.3,3.2,11.0,Foggy
